student_id,name,institution,attendance_rate,assignment_submission_rate,lms_login_frequency,avg_session_time,grades,engagement_score,attendance_submission_ratio,attendance_lms_interaction,dropout_risk
KOL-2026764,Damini Gupta,Jadavpur University,65.86,98.41,7.6,58.0,50.81,75.35,0.66,498.9,0
KOL-2026765,Abeer Loke,University of Calcutta,56.5,70.49,5.9,2.0,59.84,57.81,0.79,333.94,0
KOL-2026766,Isaiah Om,St. Xavier's College,63.89,100.0,5.5,67.8,55.68,70.9,0.63,349.9,0
KOL-2026767,Yahvi Khalsa,University of Calcutta,100.0,100.0,0.2,28.7,53.1,70.38,0.99,17.75,1
KOL-2026768,Karan Vig,St. Xavier's College,85.1,41.51,4.2,2.0,88.84,51.21,2.0,360.6,0
KOL-2026769,Ryan Wason,Presidency University,71.23,56.33,8.0,2.0,59.67,61.07,1.24,570.62,0
KOL-2026770,Kamala Saini,Presidency University,60.02,100.0,0.9,54.3,67.13,59.92,0.59,53.68,1
KOL-2026771,Shivansh Minhas,Jadavpur University,55.32,44.48,7.8,45.6,29.1,51.18,1.22,433.52,0
KOL-2026772,Hamsini Ganesan,Jadavpur University,78.5,88.46,1.6,2.0,70.46,62.41,0.88,127.38,0
KOL-2026773,Zilmil Kanda,University of Calcutta,25.62,0.0,6.8,38.2,55.49,22.36,25.62,175.46,1
KOL-2026774,Jonathan Master,University of Calcutta,84.02,100.0,0.0,34.1,27.67,65.21,0.83,0.0,1
KOL-2026775,Victor Mall,St. Xavier's College,64.53,82.55,4.2,50.6,74.07,61.29,0.77,268.41,0
KOL-2026776,Yashica Patla,Jadavpur University,63.06,38.65,4.9,14.9,89.64,44.8,1.59,306.57,0
KOL-2026777,Zilmil Narang,Presidency University,57.56,51.8,6.5,31.1,47.17,51.95,1.09,374.95,0
KOL-2026778,Qushi Das,Jadavpur University,51.16,66.0,6.3,2.0,69.61,55.21,0.76,321.47,0
KOL-2026779,Alexander Ganesan,University of Calcutta,88.1,38.05,6.4,62.6,77.23,55.42,2.26,566.02,0
KOL-2026780,Wyatt Das,Jadavpur University,64.91,48.86,9.1,17.5,39.26,58.62,1.3,593.85,0
KOL-2026781,Kai Wali,Presidency University,52.48,38.4,0.0,22.9,58.35,31.1,1.33,0.0,1
KOL-2026782,Hamsini Varghese,Jadavpur University,90.93,79.75,3.3,30.0,70.2,66.32,1.13,302.97,0
KOL-2026783,Jack Mand,University of Calcutta,72.78,51.86,0.5,2.0,73.33,43.7,1.38,38.21,1
KOL-2026784,Shravya Dalal,Presidency University,82.7,61.4,8.9,22.9,79.11,68.49,1.33,738.06,0
KOL-2026785,Umang Gole,St. Xavier's College,56.62,81.59,5.4,43.9,61.63,61.26,0.69,307.64,0
KOL-2026786,Chandani Sathe,St. Xavier's College,100.0,98.16,6.5,37.8,80.14,83.26,1.01,652.99,0
KOL-2026787,Isaac Dash,Presidency University,70.58,56.5,3.7,2.0,64.21,51.74,1.23,262.32,0
KOL-2026788,Mohammed Bahl,Presidency University,100.0,65.54,0.0,33.8,39.08,56.22,1.5,0.0,1
KOL-2026789,Isha Viswanathan,Presidency University,76.4,91.82,1.2,35.9,32.7,62.29,0.82,94.12,0
KOL-2026790,Odika Sankaran,University of Calcutta,81.42,78.88,4.0,45.4,92.09,64.56,1.02,326.12,0
KOL-2026791,Widisha Kurian,Presidency University,73.05,34.59,1.0,37.4,82.08,37.81,2.05,70.21,1
KOL-2026792,Gaurangi Kakar,University of Calcutta,64.81,53.61,2.1,42.4,30.05,45.45,1.19,137.94,0
KOL-2026793,Pushti Kade,Presidency University,55.36,85.21,0.0,51.7,73.44,50.69,0.64,0.0,1
KOL-2026794,Samuel Shere,University of Calcutta,48.12,71.99,0.0,28.7,80.59,43.23,0.66,0.0,1
KOL-2026795,Aashi Krishna,University of Calcutta,70.33,37.71,6.3,35.5,13.59,49.6,1.82,440.26,0
KOL-2026796,Kala Agarwal,Jadavpur University,69.47,98.67,0.2,2.0,65.58,60.66,0.7,11.57,1
KOL-2026797,Anay Gade,St. Xavier's College,32.81,37.6,13.6,27.4,74.62,54.12,0.85,447.57,0
KOL-2026798,Arya Pau,Presidency University,24.01,60.23,3.1,25.0,57.71,37.88,0.39,73.73,0
KOL-2026799,Triya Kapoor,St. Xavier's College,66.7,29.61,5.7,2.0,18.99,44.07,2.18,380.29,0
KOL-2026800,Maya Ravi,St. Xavier's College,81.15,63.39,0.0,17.3,54.75,49.7,1.26,0.0,0
KOL-2026801,Urishilla Bhavsar,Jadavpur University,53.74,83.27,9.0,24.5,75.13,68.7,0.64,483.43,0
KOL-2026802,Aarini Mani,St. Xavier's College,84.51,42.49,5.1,28.8,86.41,53.22,1.94,428.94,0
KOL-2026803,Mohammed Sawhney,St. Xavier's College,83.81,57.17,3.4,30.4,43.09,55.4,1.44,288.79,0
KOL-2026804,Shaurya Mallick,Presidency University,68.62,71.75,4.3,54.9,78.47,58.49,0.94,294.78,0
KOL-2026805,Warjas Rajan,University of Calcutta,89.11,31.78,6.1,50.5,21.77,52.43,2.72,539.8,0
KOL-2026806,Omisha Shankar,Presidency University,59.69,43.75,8.7,18.7,43.87,54.11,1.33,521.0,0
KOL-2026807,Azaan Gola,Presidency University,85.08,61.03,8.1,48.3,16.44,67.26,1.37,687.67,0
KOL-2026808,Amara Sekhon,St. Xavier's College,57.64,78.42,0.0,98.7,70.62,48.66,0.73,0.0,1
KOL-2026809,Amara Wable,St. Xavier's College,95.99,100.0,7.0,58.7,62.61,83.9,0.95,676.53,0
KOL-2026810,Nidhi Bal,Presidency University,59.53,41.87,1.6,2.0,58.48,38.03,1.39,94.98,0
KOL-2026811,Maanas Bala,Presidency University,74.2,63.98,4.5,21.9,100.0,57.53,1.14,334.96,0
KOL-2026812,Vihaan Sandhu,St. Xavier's College,42.62,71.52,1.9,9.6,33.2,45.41,0.59,79.78,1
KOL-2026813,Jonathan Sundaram,University of Calcutta,55.01,92.1,7.5,69.3,42.95,69.37,0.59,411.38,0
KOL-2026814,Jairaj Bhatnagar,University of Calcutta,83.91,51.72,1.3,75.2,64.55,48.65,1.59,108.99,0
KOL-2026815,Gabriel Mitter,Presidency University,51.91,30.86,2.0,31.9,38.72,32.22,1.63,104.19,1
KOL-2026816,Anmol Sha,University of Calcutta,32.85,33.64,6.3,50.1,52.16,36.91,0.95,208.56,0
KOL-2026817,Vedika Viswanathan,Presidency University,47.4,54.55,6.3,58.2,50.07,49.44,0.85,296.51,0
KOL-2026818,Mitali Chakrabarti,Jadavpur University,75.89,41.94,2.2,68.1,76.54,44.23,1.77,165.91,0
KOL-2026819,Odika Sunder,St. Xavier's College,42.02,70.92,7.7,25.6,87.02,57.51,0.58,324.35,0
KOL-2026820,Eesha Aurora,Presidency University,100.0,73.55,6.1,70.4,68.95,72.4,1.34,605.59,0
KOL-2026821,Harsh Dixit,Presidency University,60.13,71.68,0.0,31.4,81.93,46.71,0.83,0.0,0
KOL-2026822,Liam Atwal,Presidency University,100.0,96.43,2.4,48.6,60.06,73.69,1.03,239.08,0
KOL-2026823,Vinaya Bhatti,University of Calcutta,91.62,25.8,6.1,29.9,61.66,50.78,3.42,554.79,1
KOL-2026824,Eshana Narayan,Presidency University,100.0,94.12,1.4,2.0,52.29,70.67,1.05,141.08,0
KOL-2026825,Divya Patil,Jadavpur University,75.28,100.0,6.8,59.2,66.54,77.08,0.75,509.28,0
KOL-2026826,Rehaan Sule,University of Calcutta,65.69,94.68,3.8,47.6,53.63,65.77,0.69,250.93,0
KOL-2026827,Amaira Sane,St. Xavier's College,67.29,73.65,1.7,29.1,41.21,53.3,0.9,114.73,0
KOL-2026828,Chanchal Khurana,Jadavpur University,63.52,100.0,9.4,33.0,39.83,79.09,0.63,593.97,0
KOL-2026829,Frado Khanna,Presidency University,37.62,26.53,8.8,37.9,67.79,40.81,1.37,331.94,0
KOL-2026830,Oeshi Mani,Jadavpur University,43.64,89.84,5.0,31.3,71.3,59.75,0.48,218.39,0
KOL-2026831,Vivaan Kaur,Presidency University,65.14,66.94,4.7,94.8,18.01,56.33,0.96,304.46,0
KOL-2026832,Lucky Bava,Jadavpur University,67.47,80.87,1.7,33.8,74.23,56.23,0.82,114.65,0
KOL-2026833,Vrishti Sangha,University of Calcutta,87.78,41.25,2.5,23.7,24.09,48.23,2.08,220.92,0
KOL-2026834,Tanish Gera,Presidency University,86.12,29.32,7.7,47.2,45.32,54.0,2.84,660.53,1
KOL-2026835,Nandini Sarin,University of Calcutta,100.0,85.54,4.0,29.1,61.53,72.85,1.16,403.07,0
KOL-2026836,Bhanumati Dewan,Jadavpur University,23.7,100.0,4.5,45.0,58.84,56.85,0.23,107.66,0
KOL-2026837,Jagat Mohan,Presidency University,65.91,20.22,12.0,4.1,39.36,53.51,3.11,788.93,0
KOL-2026838,Vyanjana Bhavsar,St. Xavier's College,98.34,65.41,0.0,66.4,74.62,55.66,1.48,0.0,1
KOL-2026839,Ati Om,St. Xavier's College,85.75,100.0,11.6,17.8,92.48,90.68,0.85,998.76,0
KOL-2026840,Abhimanyu Kanda,Presidency University,80.98,17.62,3.4,14.7,76.56,38.63,4.35,275.63,1
KOL-2026841,Irya Choudhury,Jadavpur University,24.36,64.38,7.9,30.3,74.58,50.05,0.37,193.1,0
KOL-2026842,Indira Gola,St. Xavier's College,77.52,57.4,0.0,7.0,74.19,46.22,1.33,0.0,1
KOL-2026843,Aarav Divan,Presidency University,66.95,53.13,2.9,61.2,53.3,47.62,1.24,196.29,0
KOL-2026844,Adweta Goswami,St. Xavier's College,86.36,59.26,4.1,75.2,59.59,58.42,1.43,354.93,0
KOL-2026845,Ubika Tandon,Presidency University,44.06,58.85,6.1,2.0,64.02,49.9,0.74,270.26,0
KOL-2026846,Barkha Som,Jadavpur University,70.91,94.04,5.2,72.0,40.13,69.97,0.75,366.63,0
KOL-2026847,Arjun Walia,Jadavpur University,71.86,35.06,7.3,93.1,59.66,51.33,1.99,527.95,0
KOL-2026848,Chandani Agrawal,University of Calcutta,71.86,45.02,0.0,17.4,32.16,39.57,1.56,0.0,1
KOL-2026849,Yachana Natarajan,St. Xavier's College,67.47,55.31,7.1,7.0,44.66,57.61,1.2,479.83,0
KOL-2026850,Triveni Chawla,University of Calcutta,92.63,79.05,4.9,37.0,68.0,69.84,1.16,451.04,0
KOL-2026851,Lucky Tata,Jadavpur University,47.34,66.29,0.2,37.0,50.39,41.24,0.7,11.46,1
KOL-2026852,Sneha Varkey,Presidency University,69.12,25.68,3.5,48.0,93.47,38.57,2.59,244.03,1
KOL-2026853,Shaurya Sachdev,Jadavpur University,35.19,87.87,0.0,24.1,54.85,45.7,0.4,0.0,1
KOL-2026854,Vasana Doctor,Jadavpur University,85.16,45.86,3.0,34.6,62.99,50.41,1.82,259.06,0
KOL-2026855,Garima Rana,Presidency University,79.59,88.63,5.4,46.3,28.36,70.84,0.89,427.75,0
KOL-2026856,Ekbal Chand,University of Calcutta,80.55,85.41,1.6,18.5,48.52,61.71,0.93,127.01,0
KOL-2026857,Samaksh Konda,St. Xavier's College,92.75,53.59,7.2,38.1,57.51,64.64,1.7,665.71,0
KOL-2026858,Watika Luthra,Jadavpur University,86.43,74.12,12.0,13.7,70.36,81.21,1.15,1034.11,0
KOL-2026859,Vasana Edwin,Jadavpur University,50.88,64.7,4.5,108.0,56.32,50.74,0.77,227.96,0
KOL-2026860,Qarin Puri,St. Xavier's College,76.01,6.91,3.7,35.4,75.89,33.45,9.61,279.56,1
KOL-2026861,Neel Mitra,Jadavpur University,58.92,60.78,1.3,6.8,66.2,44.82,0.95,77.69,0
KOL-2026862,Vrishti Venkatesh,St. Xavier's College,60.88,37.14,5.9,80.0,33.97,45.81,1.6,360.64,0
KOL-2026863,Qarin Balan,St. Xavier's College,67.25,65.44,4.8,23.8,55.99,56.56,1.01,320.48,0
KOL-2026864,Azad Babu,St. Xavier's College,92.89,10.26,2.7,40.3,41.64,37.77,8.25,251.61,1
KOL-2026865,Jagrati Dass,Presidency University,56.02,63.84,5.9,20.2,23.07,55.09,0.86,333.11,0
KOL-2026866,Hardik Yadav,University of Calcutta,92.65,55.57,1.0,58.1,53.38,52.24,1.64,96.12,1
KOL-2026867,Aishani Srivastava,University of Calcutta,73.29,86.58,12.3,55.7,83.2,83.05,0.84,904.08,0
KOL-2026868,Qabil Sarin,Presidency University,47.43,66.75,4.4,8.0,56.49,50.3,0.7,207.51,0
KOL-2026869,Kavya Parmar,University of Calcutta,77.93,79.12,5.0,22.3,49.72,65.78,0.97,391.08,0
KOL-2026870,Wahab Chada,University of Calcutta,100.0,65.38,3.2,11.8,100.0,63.04,1.51,321.3,0
KOL-2026871,Chanchal Pillai,University of Calcutta,60.57,76.64,6.1,58.9,96.15,61.9,0.78,369.49,0
KOL-2026872,George Nath,Jadavpur University,46.77,57.81,5.1,86.7,32.04,48.03,0.8,237.46,0
KOL-2026873,Aahana Shenoy,Presidency University,73.96,88.46,3.6,13.9,75.02,65.38,0.83,269.43,0
KOL-2026874,Faraj Keer,University of Calcutta,91.39,64.63,1.9,2.0,76.39,57.34,1.39,173.69,0
KOL-2026875,Vedika Sethi,Presidency University,48.75,49.92,2.4,2.0,43.65,39.66,0.96,115.37,1
KOL-2026876,Zayan Murty,University of Calcutta,60.93,44.32,0.0,85.6,85.05,36.0,1.34,0.0,1
KOL-2026877,Vinaya Rao,University of Calcutta,75.99,76.69,8.2,14.5,81.84,70.98,0.98,620.77,0
KOL-2026878,Janaki Muni,Presidency University,40.61,85.28,8.5,99.7,36.01,64.55,0.47,345.91,0
KOL-2026879,Ishaan Pai,St. Xavier's College,60.98,86.93,0.0,3.4,44.48,53.07,0.69,0.0,1
KOL-2026880,Anvi Chaudhuri,Presidency University,55.9,83.45,7.6,50.0,92.38,66.42,0.66,424.48,0
KOL-2026881,Sudiksha Tak,St. Xavier's College,43.23,100.0,1.9,57.8,91.47,57.0,0.43,81.35,1
KOL-2026882,Aadi Chand,Jadavpur University,37.08,39.29,8.6,30.8,61.59,45.33,0.92,320.02,0
KOL-2026883,Chaitaly Saxena,Presidency University,85.32,72.81,3.3,27.2,77.16,61.72,1.16,278.96,0
KOL-2026884,Mitesh Jaggi,St. Xavier's College,64.34,95.3,3.5,13.7,44.82,65.03,0.67,228.3,0
KOL-2026885,Viraj Dubey,University of Calcutta,64.01,99.54,1.2,39.7,46.87,61.55,0.64,75.67,1
KOL-2026886,George Das,Jadavpur University,36.78,58.82,3.3,48.5,64.47,41.68,0.61,122.18,0
KOL-2026887,Yachana Mangal,Presidency University,93.85,70.89,4.7,34.8,49.64,66.57,1.31,440.58,0
KOL-2026888,Yug Gara,St. Xavier's College,80.46,16.09,2.1,28.6,65.12,35.1,4.71,170.13,1
KOL-2026889,Jagdish Padmanabhan,St. Xavier's College,53.02,51.06,2.2,15.0,53.06,41.06,1.02,116.97,1
KOL-2026890,Jhalak Dhingra,Presidency University,46.82,76.98,0.0,21.0,53.41,44.84,0.6,0.0,1
KOL-2026891,Joshua Radhakrishnan,St. Xavier's College,63.95,3.37,0.0,35.9,72.28,20.53,14.65,0.0,1
KOL-2026892,Nachiket Chauhan,Presidency University,73.69,97.54,2.1,57.4,27.36,65.65,0.75,155.58,0
KOL-2026893,Ijaya Khanna,St. Xavier's College,30.25,57.3,3.8,37.9,61.24,40.22,0.52,116.08,0
KOL-2026894,Warhi Babu,University of Calcutta,65.81,23.07,8.8,27.4,50.22,47.77,2.73,577.28,0
KOL-2026895,Aadhya Pant,Presidency University,42.67,33.48,0.2,33.3,68.63,26.54,1.24,6.97,1
KOL-2026896,Frado Vala,Presidency University,100.0,2.02,6.1,21.1,48.27,43.94,33.16,613.06,1
KOL-2026897,Samarth Babu,Jadavpur University,50.01,100.0,6.9,35.6,87.02,69.89,0.5,347.45,0
KOL-2026898,Zayan Khatri,University of Calcutta,40.72,4.02,1.6,39.0,62.06,17.15,8.12,63.21,1
KOL-2026899,Sneha Bajwa,Presidency University,38.96,87.49,4.8,53.3,22.14,57.05,0.44,188.5,0
KOL-2026900,Osha Chander,St. Xavier's College,43.87,53.87,5.9,37.3,42.97,47.29,0.8,257.52,0
KOL-2026901,Ekaraj Khatri,St. Xavier's College,36.31,97.21,3.3,63.0,49.47,56.81,0.37,119.14,0
KOL-2026902,Ekanta Narayanan,St. Xavier's College,53.19,89.53,1.5,51.1,52.35,55.02,0.59,80.69,1
KOL-2026903,Gautami Dhillon,Jadavpur University,57.45,31.98,4.1,5.2,78.52,38.86,1.74,236.63,1
KOL-2026904,Gauri Chauhan,Presidency University,66.09,83.36,7.4,34.5,44.58,68.97,0.78,487.35,0
KOL-2026905,Harsh Jhaveri,St. Xavier's College,54.91,47.72,4.4,26.4,73.76,44.93,1.13,240.2,0
KOL-2026906,Azaan Kunda,Jadavpur University,68.75,98.15,5.2,33.5,47.96,71.02,0.69,357.23,0
KOL-2026907,Janani Soman,Jadavpur University,51.29,49.85,6.6,29.5,33.0,49.57,1.01,340.79,0
KOL-2026908,Janani Dewan,Presidency University,77.04,25.61,2.5,37.8,94.09,38.61,2.9,189.02,1
KOL-2026909,Banjeet Chauhan,St. Xavier's College,91.47,100.0,1.8,28.1,39.27,71.3,0.91,164.62,0
KOL-2026910,Rehaan Barad,University of Calcutta,69.2,83.47,7.8,16.3,20.65,70.89,0.82,540.8,0
KOL-2026911,Damini Nagi,St. Xavier's College,76.46,71.98,2.9,38.1,90.31,57.85,1.05,218.41,0
KOL-2026912,Hiral Raj,University of Calcutta,61.79,50.99,3.4,75.9,56.33,46.23,1.19,210.41,0
KOL-2026913,Pooja Das,University of Calcutta,59.39,95.77,10.9,46.3,61.66,79.4,0.61,644.93,0
KOL-2026914,Yatin Sura,St. Xavier's College,17.55,85.86,4.5,45.7,45.77,49.19,0.2,78.42,0
KOL-2026915,Pratyush Bhakta,University of Calcutta,60.96,93.61,2.7,87.1,68.62,61.46,0.64,163.02,0
KOL-2026916,Balendra Handa,Jadavpur University,67.17,46.75,0.0,75.0,74.06,38.85,1.41,0.0,1
KOL-2026917,Hredhaan Kalla,Jadavpur University,73.64,26.3,2.3,56.0,38.98,37.56,2.7,169.91,0
KOL-2026918,Krishna Chaudry,St. Xavier's College,65.0,61.03,4.5,53.2,72.75,53.5,1.05,290.86,0
KOL-2026919,Ryan Ravel,Presidency University,96.3,22.47,5.8,50.7,35.21,50.23,4.1,555.28,1
KOL-2026920,Ridhi Sha,Jadavpur University,53.59,46.48,6.6,19.6,42.87,48.89,1.13,355.67,0
KOL-2026921,Ikshita Guha,St. Xavier's College,94.61,65.37,3.4,32.2,85.84,61.76,1.43,319.08,0
KOL-2026922,Jonathan Deo,University of Calcutta,98.94,70.89,3.4,97.5,38.89,65.41,1.38,340.21,0
KOL-2026923,Nihal Swamy,Jadavpur University,42.89,91.67,9.9,76.7,84.48,70.77,0.46,425.1,0
KOL-2026924,Daksh Dhawan,St. Xavier's College,61.96,18.21,11.1,46.7,50.16,49.71,3.23,689.39,0
KOL-2026925,Mekhala Merchant,St. Xavier's College,48.6,76.39,3.4,51.0,58.73,52.41,0.63,165.03,0
KOL-2026926,Forum Gour,Presidency University,71.66,94.37,3.9,54.4,39.09,67.6,0.75,279.32,0
KOL-2026927,Tanvi Chopra,University of Calcutta,56.26,85.92,4.1,52.3,81.75,60.05,0.65,231.24,0
KOL-2026928,Abdul Shenoy,University of Calcutta,76.01,37.05,4.0,21.7,53.12,46.17,2.0,303.29,0
KOL-2026929,Aarini Ganesan,University of Calcutta,48.44,10.19,1.7,39.8,33.04,22.17,4.33,80.49,1
KOL-2026930,Abhimanyu Toor,St. Xavier's College,100.0,93.65,9.8,44.8,83.35,88.36,1.06,975.24,0
KOL-2026931,Rishi Gole,St. Xavier's College,55.82,0.0,8.2,73.5,48.94,34.21,55.82,455.05,1
KOL-2026932,Viraj Konda,University of Calcutta,53.42,75.71,7.9,2.0,68.19,63.32,0.7,423.97,0
KOL-2026933,Wahab Basak,St. Xavier's College,72.49,77.85,3.3,32.4,55.72,60.05,0.92,242.23,0
KOL-2026934,Vincent Nayak,Presidency University,79.21,71.18,0.0,25.5,77.97,52.23,1.1,0.0,1
KOL-2026935,Fitan Gala,St. Xavier's College,84.51,100.0,7.6,37.3,49.78,81.71,0.84,645.24,0
KOL-2026936,Indali Luthra,St. Xavier's College,66.3,55.87,5.4,31.2,53.59,53.74,1.17,355.76,0
KOL-2026937,Bahadurjit Chana,Jadavpur University,49.32,78.35,10.0,32.6,66.56,67.58,0.62,493.49,0
KOL-2026938,Forum Chaudhary,Presidency University,52.16,75.27,1.4,56.6,63.03,48.77,0.68,73.46,1
KOL-2026939,Riya Nath,Jadavpur University,52.78,84.8,11.3,9.8,53.2,73.96,0.62,596.26,0
KOL-2026940,Lekha Nayar,University of Calcutta,87.3,49.33,0.0,69.0,75.21,45.92,1.73,0.0,0
KOL-2026941,Abeer Korpal,University of Calcutta,56.63,100.0,9.1,58.5,56.48,76.42,0.56,513.51,0
KOL-2026942,Abha Hayer,Presidency University,67.12,96.59,0.9,14.9,80.21,60.77,0.69,62.73,1
KOL-2026943,Deepa Pathak,St. Xavier's College,100.0,46.2,3.8,11.9,60.15,56.64,2.12,380.83,0
KOL-2026944,Upkaar Chana,Jadavpur University,59.27,24.78,6.4,52.9,25.39,41.47,2.3,381.04,0
KOL-2026945,Nilima Srinivas,Presidency University,100.0,66.29,1.8,105.6,33.62,60.28,1.49,175.61,0
KOL-2026946,Sanya Parikh,Jadavpur University,73.95,100.0,5.3,22.5,40.98,73.45,0.73,388.92,0
KOL-2026947,Kabir Mukherjee,St. Xavier's College,47.85,66.34,2.0,2.0,85.1,45.23,0.71,96.91,1
KOL-2026948,Banjeet Boase,Jadavpur University,42.1,60.29,4.2,2.0,66.63,45.83,0.69,178.48,0
KOL-2026949,Qasim Subramaniam,Presidency University,100.0,79.67,2.6,16.4,57.9,67.44,1.24,260.04,0
KOL-2026950,Janaki Kade,St. Xavier's College,69.44,58.92,4.2,19.9,53.14,53.41,1.16,291.94,0
KOL-2026951,Amara Radhakrishnan,St. Xavier's College,91.42,73.37,1.3,82.5,61.74,59.54,1.23,118.2,0
KOL-2026952,Vidhi Pillay,Presidency University,88.85,76.15,5.4,24.4,69.01,68.64,1.15,478.09,0
KOL-2026953,Ganga Bhargava,St. Xavier's College,82.23,11.66,2.5,78.1,44.66,34.65,6.49,204.05,1
KOL-2026954,Ekalinga Boase,Jadavpur University,60.14,30.99,0.0,29.2,62.72,30.44,1.88,0.0,1
KOL-2026955,Hamsini Lalla,University of Calcutta,66.81,66.21,7.6,30.2,48.52,62.77,0.99,506.44,0
KOL-2026956,Henry Sen,Presidency University,82.75,100.0,1.8,37.5,66.77,68.68,0.82,149.07,0
KOL-2026957,Amol Magar,Jadavpur University,70.45,23.96,0.0,44.2,52.32,30.72,2.82,0.0,1
KOL-2026958,Chakrika Rama,St. Xavier's College,69.61,37.66,3.8,4.2,87.82,44.18,1.8,267.4,0
KOL-2026959,Kashish Mishra,University of Calcutta,65.69,35.82,6.0,26.7,49.63,46.88,1.78,393.92,0
KOL-2026960,Kamya Puri,Jadavpur University,70.65,79.47,0.6,2.0,62.14,54.19,0.88,39.94,1
KOL-2026961,Samuel Vora,Presidency University,83.78,62.76,4.7,2.0,97.77,60.35,1.31,395.26,0
KOL-2026962,Qushi Sur,St. Xavier's College,85.35,41.59,5.1,2.4,69.04,53.12,2.0,433.39,0
KOL-2026963,Panini Sekhon,Presidency University,70.64,84.54,0.0,17.9,69.15,55.01,0.83,0.0,1
KOL-2026964,Jagvi Narang,Jadavpur University,66.96,81.55,3.6,83.6,25.06,60.48,0.81,242.78,0
KOL-2026965,Jagat Talwar,University of Calcutta,34.24,0.0,5.0,38.5,54.3,21.07,34.24,172.6,1
KOL-2026966,Garima Mody,Jadavpur University,100.0,57.77,5.8,18.8,65.9,65.51,1.7,578.54,0
KOL-2026967,Manya Patel,Jadavpur University,60.97,100.0,8.1,38.4,13.92,75.69,0.6,495.07,0
KOL-2026968,Gavin Nadig,St. Xavier's College,100.0,58.54,7.9,71.0,64.38,70.26,1.68,786.13,0
KOL-2026969,Devansh Devi,Presidency University,16.42,84.16,1.1,39.4,35.0,41.05,0.19,18.86,1
KOL-2026970,Krishna Bala,Jadavpur University,70.74,72.52,0.1,64.9,48.06,50.44,0.96,6.94,0
KOL-2026971,Sai Dube,Jadavpur University,67.6,65.96,4.6,69.1,55.27,56.44,1.01,308.4,0
KOL-2026972,Anmol Mann,University of Calcutta,45.73,87.98,4.6,24.5,21.91,58.86,0.51,212.42,0
KOL-2026973,Samuel Dua,University of Calcutta,42.99,48.44,5.3,5.1,30.13,43.53,0.87,225.88,0
KOL-2026974,Nitesh Bhagat,Presidency University,85.86,49.73,14.0,10.1,41.57,75.65,1.69,1202.07,0
KOL-2026975,Megha Purohit,Presidency University,75.35,51.83,6.1,10.5,32.37,56.5,1.43,462.88,0
KOL-2026976,Tanmayi Choudhary,St. Xavier's College,21.08,50.49,2.9,19.2,84.87,32.84,0.41,62.12,1
KOL-2026977,Hredhaan Vaidya,Presidency University,62.63,14.77,2.0,20.0,46.86,29.02,3.97,126.3,1
KOL-2026978,Indira Mander,University of Calcutta,55.62,54.18,1.8,40.2,67.21,42.16,1.01,98.77,0
KOL-2026979,Kevin Kota,Presidency University,97.96,37.56,0.0,44.5,43.65,44.41,2.54,0.0,1
KOL-2026980,Damyanti Borde,Jadavpur University,17.12,100.0,6.4,2.0,30.42,58.75,0.17,108.76,0
KOL-2026981,Michael Gopal,Presidency University,53.78,41.64,0.0,26.2,55.45,32.79,1.26,0.0,1
KOL-2026982,Yagnesh Talwar,Presidency University,39.22,22.43,5.6,60.2,28.58,32.69,1.67,218.79,0
KOL-2026983,Jalsa Barad,St. Xavier's College,70.83,95.57,3.8,2.0,56.96,67.52,0.73,265.9,0
KOL-2026984,Ayaan Ramakrishnan,Jadavpur University,50.34,54.14,3.4,2.0,93.43,44.01,0.91,170.32,0
KOL-2026985,Janya D’Alia,St. Xavier's College,81.13,62.57,8.4,45.2,55.3,67.37,1.28,681.6,0
KOL-2026986,Oscar Prabhakar,University of Calcutta,87.55,12.54,6.3,7.5,85.05,44.7,6.46,548.13,1
KOL-2026987,Banjeet Amble,Presidency University,84.17,67.3,0.0,13.5,73.45,52.17,1.23,0.0,1
KOL-2026988,Gautami Chopra,Presidency University,95.98,76.29,0.6,15.1,62.06,60.63,1.24,59.18,0
KOL-2026989,Hritik Ahuja,University of Calcutta,100.0,77.37,8.3,2.0,84.89,78.72,1.28,829.46,0
KOL-2026990,Balveer Puri,St. Xavier's College,40.94,86.6,4.0,2.0,69.86,55.5,0.47,163.92,0
KOL-2026991,Yauvani Venkataraman,Jadavpur University,56.78,97.65,0.0,2.0,62.73,56.09,0.58,0.0,1
KOL-2026992,Baghyawati Arya,St. Xavier's College,54.24,87.67,5.9,56.5,57.54,63.89,0.61,317.72,0
KOL-2026993,Matthew Shroff,St. Xavier's College,60.2,100.0,1.2,87.6,60.7,60.54,0.6,69.59,0
KOL-2026994,Shivansh Gupta,Jadavpur University,100.0,68.53,7.0,65.6,66.76,72.36,1.44,697.89,0
KOL-2026995,Naveen Mane,Presidency University,91.47,65.02,6.4,2.0,68.94,67.16,1.39,585.43,0
KOL-2026996,Ucchal Badal,St. Xavier's College,100.0,82.45,4.8,47.2,40.03,73.35,1.2,483.95,0
KOL-2026997,Tristan Kapur,University of Calcutta,100.0,76.0,9.6,20.8,44.06,80.9,1.3,956.64,0
KOL-2026998,Jasmit Mann,Jadavpur University,79.57,53.97,5.9,42.7,40.03,58.06,1.45,468.04,0
KOL-2026999,Devansh Golla,Presidency University,89.0,69.8,8.0,4.6,69.36,71.84,1.26,715.03,0
